model,test_row_id,actual,predicted_label,actual_sentiment,predicted_sentiment,score,absolute_score,is_correct,is_error,error_type,clean_word_count,clean_character_length
linear_svm_tfidf,5870,0,0,negative,negative,-1.020475493162592,1.020475493162592,True,False,correct,198,1049
linear_svm_tfidf,5871,0,1,negative,positive,0.1717413113129514,0.1717413113129514,False,True,false_positive,99,601
linear_svm_tfidf,5872,1,1,positive,positive,0.7655602174021588,0.7655602174021588,True,False,correct,237,1450
linear_svm_tfidf,5873,0,0,negative,negative,-1.6788675126879775,1.6788675126879775,True,False,correct,74,394
linear_svm_tfidf,5874,0,0,negative,negative,-0.4662490480488439,0.4662490480488439,True,False,correct,536,2954
linear_svm_tfidf,5875,1,1,positive,positive,0.2162174421762004,0.2162174421762004,True,False,correct,449,2474
linear_svm_tfidf,5876,0,0,negative,negative,-1.9088128095346235,1.9088128095346235,True,False,correct,89,472
linear_svm_tfidf,5877,1,1,positive,positive,1.8550977548753596,1.8550977548753596,True,False,correct,112,596
linear_svm_tfidf,5878,0,0,negative,negative,-1.777764963835079,1.777764963835079,True,False,correct,61,310
linear_svm_tfidf,5879,1,1,positive,positive,2.450697047311336,2.450697047311336,True,False,correct,200,1096
linear_svm_tfidf,5880,0,0,negative,negative,-0.2816256306869771,0.2816256306869771,True,False,correct,788,4325
linear_svm_tfidf,5881,1,1,positive,positive,1.2554325074822563,1.2554325074822563,True,False,correct,106,597
linear_svm_tfidf,5882,1,1,positive,positive,1.391446137496954,1.391446137496954,True,False,correct,166,892
linear_svm_tfidf,5883,0,0,negative,negative,-1.4965004687426913,1.4965004687426913,True,False,correct,156,853
linear_svm_tfidf,5884,0,1,negative,positive,0.4045116807855052,0.4045116807855052,False,True,false_positive,278,1651
linear_svm_tfidf,5885,1,1,positive,positive,1.139747604217745,1.139747604217745,True,False,correct,149,765
linear_svm_tfidf,5886,1,1,positive,positive,0.7860958739327002,0.7860958739327002,True,False,correct,346,1954
linear_svm_tfidf,5887,1,1,positive,positive,0.5579126958503211,0.5579126958503211,True,False,correct,133,710
linear_svm_tfidf,5888,1,1,positive,positive,1.1741052864753043,1.1741052864753043,True,False,correct,79,397
linear_svm_tfidf,5889,1,1,positive,positive,1.424562544626872,1.424562544626872,True,False,correct,120,650
linear_svm_tfidf,5890,0,0,negative,negative,-1.4179315262059164,1.4179315262059164,True,False,correct,228,1214
linear_svm_tfidf,5891,1,1,positive,positive,1.7307469341572888,1.7307469341572888,True,False,correct,662,3532
linear_svm_tfidf,5892,1,0,positive,negative,-0.0727166987767368,0.0727166987767368,False,True,false_negative,138,774
linear_svm_tfidf,5893,1,1,positive,positive,0.4167991301313088,0.4167991301313088,True,False,correct,346,1859
linear_svm_tfidf,5894,1,1,positive,positive,0.7812491903044113,0.7812491903044113,True,False,correct,135,705
linear_svm_tfidf,5895,0,0,negative,negative,-1.8037914753659277,1.8037914753659277,True,False,correct,153,823
linear_svm_tfidf,5896,0,0,negative,negative,-0.2366568592785184,0.2366568592785184,True,False,correct,151,791
linear_svm_tfidf,5897,1,1,positive,positive,1.0657712894825209,1.0657712894825209,True,False,correct,70,386
linear_svm_tfidf,5898,0,0,negative,negative,-0.9765242830312942,0.9765242830312942,True,False,correct,165,871
linear_svm_tfidf,5899,0,0,negative,negative,-1.4276696208473991,1.4276696208473991,True,False,correct,120,657
linear_svm_tfidf,5900,0,0,negative,negative,-0.710268971107537,0.710268971107537,True,False,correct,207,1075
linear_svm_tfidf,5901,1,1,positive,positive,1.0342036994609851,1.0342036994609851,True,False,correct,616,3160
linear_svm_tfidf,5902,1,1,positive,positive,0.9946967756693488,0.9946967756693488,True,False,correct,407,2325
linear_svm_tfidf,5903,1,1,positive,positive,1.8629186740369377,1.8629186740369377,True,False,correct,804,4340
linear_svm_tfidf,5904,0,0,negative,negative,-1.0300458845290652,1.0300458845290652,True,False,correct,129,664
linear_svm_tfidf,5905,1,1,positive,positive,1.0133505500594628,1.0133505500594628,True,False,correct,142,679
linear_svm_tfidf,5906,1,1,positive,positive,1.0067404333106984,1.0067404333106984,True,False,correct,130,707
linear_svm_tfidf,5907,0,0,negative,negative,-0.4264814937471124,0.4264814937471124,True,False,correct,187,992
linear_svm_tfidf,5908,0,0,negative,negative,-1.935680782758495,1.935680782758495,True,False,correct,224,1136
linear_svm_tfidf,5909,0,0,negative,negative,-1.824795530369557,1.824795530369557,True,False,correct,148,773
linear_svm_tfidf,5910,1,0,positive,negative,-0.2702912812450389,0.2702912812450389,False,True,false_negative,150,720
linear_svm_tfidf,5911,0,0,negative,negative,-1.184982184885039,1.184982184885039,True,False,correct,107,524
linear_svm_tfidf,5912,1,1,positive,positive,0.7953007948797634,0.7953007948797634,True,False,correct,181,975
linear_svm_tfidf,5913,1,1,positive,positive,1.1506429302706669,1.1506429302706669,True,False,correct,647,3721
linear_svm_tfidf,5914,0,1,negative,positive,1.036938181389671,1.036938181389671,False,True,false_positive,150,714
linear_svm_tfidf,5915,1,1,positive,positive,1.597070300732292,1.597070300732292,True,False,correct,130,638
linear_svm_tfidf,5916,0,0,negative,negative,-0.6214096474690962,0.6214096474690962,True,False,correct,223,1158
linear_svm_tfidf,5917,1,1,positive,positive,1.4107742462948252,1.4107742462948252,True,False,correct,795,4165
linear_svm_tfidf,5918,1,1,positive,positive,0.6532051196343683,0.6532051196343683,True,False,correct,66,380
linear_svm_tfidf,5919,0,1,negative,positive,0.1816774081808975,0.1816774081808975,False,True,false_positive,254,1417
linear_svm_tfidf,5920,1,0,positive,negative,-0.4537544798043493,0.4537544798043493,False,True,false_negative,117,610
linear_svm_tfidf,5921,1,1,positive,positive,1.062528919785537,1.062528919785537,True,False,correct,415,2189
linear_svm_tfidf,5922,0,0,negative,negative,-0.2476093039664364,0.2476093039664364,True,False,correct,266,1356
linear_svm_tfidf,5923,1,1,positive,positive,0.6634678560252433,0.6634678560252433,True,False,correct,108,654
linear_svm_tfidf,5924,0,0,negative,negative,-0.8698764721436905,0.8698764721436905,True,False,correct,137,708
linear_svm_tfidf,5925,0,0,negative,negative,-0.4631847326048308,0.4631847326048308,True,False,correct,397,2150
linear_svm_tfidf,5926,0,0,negative,negative,-1.7240864128558409,1.7240864128558409,True,False,correct,305,1710
linear_svm_tfidf,5927,1,0,positive,negative,-0.2052135945037844,0.2052135945037844,False,True,false_negative,163,872
linear_svm_tfidf,5928,0,0,negative,negative,-3.3538725985972477,3.3538725985972477,True,False,correct,416,2203
linear_svm_tfidf,5929,0,0,negative,negative,-2.336749099644522,2.336749099644522,True,False,correct,154,866
linear_svm_tfidf,5930,1,1,positive,positive,0.8558628541791269,0.8558628541791269,True,False,correct,212,1145
linear_svm_tfidf,5931,0,0,negative,negative,-0.8195718981295933,0.8195718981295933,True,False,correct,140,721
linear_svm_tfidf,5932,0,0,negative,negative,-1.1143161339464045,1.1143161339464045,True,False,correct,245,1298
linear_svm_tfidf,5933,0,0,negative,negative,-0.8026101877198393,0.8026101877198393,True,False,correct,130,704
linear_svm_tfidf,5934,1,1,positive,positive,0.8810564788252836,0.8810564788252836,True,False,correct,189,1071
linear_svm_tfidf,5935,0,0,negative,negative,-1.8836813699053487,1.8836813699053487,True,False,correct,313,1693
linear_svm_tfidf,5936,0,0,negative,negative,-1.246565378486197,1.246565378486197,True,False,correct,262,1501
linear_svm_tfidf,5937,0,1,negative,positive,1.515981408744456,1.515981408744456,False,True,false_positive,146,876
linear_svm_tfidf,5938,0,0,negative,negative,-0.6979169434515448,0.6979169434515448,True,False,correct,130,680
linear_svm_tfidf,5939,0,0,negative,negative,-0.2900603409404665,0.2900603409404665,True,False,correct,499,2893
linear_svm_tfidf,5940,1,1,positive,positive,0.9567125347866196,0.9567125347866196,True,False,correct,655,3710
linear_svm_tfidf,5941,0,0,negative,negative,-0.0204148403605109,0.0204148403605109,True,False,correct,177,934
linear_svm_tfidf,5942,1,1,positive,positive,0.7057833153623211,0.7057833153623211,True,False,correct,355,1966
linear_svm_tfidf,5943,0,0,negative,negative,-1.1005372305366392,1.1005372305366392,True,False,correct,438,2416
linear_svm_tfidf,5944,0,0,negative,negative,-2.816999892119217,2.816999892119217,True,False,correct,173,935
linear_svm_tfidf,5945,1,1,positive,positive,0.7048511461453868,0.7048511461453868,True,False,correct,191,978
linear_svm_tfidf,5946,1,1,positive,positive,0.7882159464478095,0.7882159464478095,True,False,correct,307,1761
linear_svm_tfidf,5947,0,0,negative,negative,-1.0003767774711942,1.0003767774711942,True,False,correct,364,1972
linear_svm_tfidf,5948,1,1,positive,positive,2.1035244099469947,2.1035244099469947,True,False,correct,418,2280
linear_svm_tfidf,5949,1,1,positive,positive,0.5925297365125032,0.5925297365125032,True,False,correct,174,868
linear_svm_tfidf,5950,0,1,negative,positive,0.2442497256560153,0.2442497256560153,False,True,false_positive,135,755
linear_svm_tfidf,5951,1,1,positive,positive,1.0661743616491146,1.0661743616491146,True,False,correct,990,5506
linear_svm_tfidf,5952,0,0,negative,negative,-1.6216541487920824,1.6216541487920824,True,False,correct,161,809
linear_svm_tfidf,5953,0,0,negative,negative,-1.8955196513184287,1.8955196513184287,True,False,correct,113,613
linear_svm_tfidf,5954,1,0,positive,negative,-0.0266203203713264,0.0266203203713264,False,True,false_negative,76,381
linear_svm_tfidf,5955,0,0,negative,negative,-1.4668553973082883,1.4668553973082883,True,False,correct,202,1055
linear_svm_tfidf,5956,1,0,positive,negative,-0.0396656193789337,0.0396656193789337,False,True,false_negative,63,305
linear_svm_tfidf,5957,1,1,positive,positive,1.860026098851764,1.860026098851764,True,False,correct,267,1458
linear_svm_tfidf,5958,0,0,negative,negative,-0.6265645439016666,0.6265645439016666,True,False,correct,203,1100
linear_svm_tfidf,5959,1,1,positive,positive,0.3905985816883565,0.3905985816883565,True,False,correct,129,679
linear_svm_tfidf,5960,0,0,negative,negative,-2.04089937369274,2.04089937369274,True,False,correct,177,947
linear_svm_tfidf,5961,0,0,negative,negative,-0.9884778397344072,0.9884778397344072,True,False,correct,86,462
linear_svm_tfidf,5962,0,0,negative,negative,-1.5768998280486692,1.5768998280486692,True,False,correct,119,613
linear_svm_tfidf,5963,1,1,positive,positive,0.6353245230417603,0.6353245230417603,True,False,correct,204,1031
linear_svm_tfidf,5964,0,0,negative,negative,-1.5697147446736373,1.5697147446736373,True,False,correct,229,1322
linear_svm_tfidf,5965,0,0,negative,negative,-0.5237222785316948,0.5237222785316948,True,False,correct,185,980
linear_svm_tfidf,5966,0,0,negative,negative,-0.1588248055416379,0.1588248055416379,True,False,correct,125,600
linear_svm_tfidf,5967,1,1,positive,positive,0.805149323646604,0.805149323646604,True,False,correct,121,634
linear_svm_tfidf,5968,1,1,positive,positive,2.020963221955882,2.020963221955882,True,False,correct,110,559
linear_svm_tfidf,5969,0,0,negative,negative,-1.2863193317736077,1.2863193317736077,True,False,correct,526,2934
linear_svm_tfidf,5970,1,1,positive,positive,0.767616371053598,0.767616371053598,True,False,correct,414,2505
linear_svm_tfidf,5971,1,1,positive,positive,0.6345778114797034,0.6345778114797034,True,False,correct,373,2106
linear_svm_tfidf,5972,1,0,positive,negative,-0.6596214771737208,0.6596214771737208,False,True,false_negative,209,1058
linear_svm_tfidf,5973,0,0,negative,negative,-0.3037063673697314,0.3037063673697314,True,False,correct,100,550
linear_svm_tfidf,5974,1,1,positive,positive,0.9785628844614036,0.9785628844614036,True,False,correct,234,1249
linear_svm_tfidf,5975,0,0,negative,negative,-0.0300737080208161,0.0300737080208161,True,False,correct,388,2021
linear_svm_tfidf,5976,0,0,negative,negative,-1.195714891112572,1.195714891112572,True,False,correct,416,2306
linear_svm_tfidf,5977,0,1,negative,positive,0.5187942890499637,0.5187942890499637,False,True,false_positive,322,1645
linear_svm_tfidf,5978,1,1,positive,positive,1.8851726974761416,1.8851726974761416,True,False,correct,385,2183
linear_svm_tfidf,5979,0,0,negative,negative,-1.36185042469785,1.36185042469785,True,False,correct,179,898
linear_svm_tfidf,5980,0,0,negative,negative,-1.2449099275713256,1.2449099275713256,True,False,correct,210,1159
linear_svm_tfidf,5981,0,0,negative,negative,-0.7549059565546705,0.7549059565546705,True,False,correct,153,804
linear_svm_tfidf,5982,1,1,positive,positive,1.4198272168548558,1.4198272168548558,True,False,correct,140,722
linear_svm_tfidf,5983,0,1,negative,positive,0.3153798390130513,0.3153798390130513,False,True,false_positive,231,1262
linear_svm_tfidf,5984,1,1,positive,positive,0.5879749249340613,0.5879749249340613,True,False,correct,357,1911
linear_svm_tfidf,5985,0,0,negative,negative,-2.445473656472924,2.445473656472924,True,False,correct,131,698
linear_svm_tfidf,5986,1,1,positive,positive,2.3093355638267266,2.3093355638267266,True,False,correct,88,463
linear_svm_tfidf,5987,0,0,negative,negative,-1.2976347373257382,1.2976347373257382,True,False,correct,75,400
linear_svm_tfidf,5988,1,1,positive,positive,0.8808165763366039,0.8808165763366039,True,False,correct,113,624
linear_svm_tfidf,5989,0,0,negative,negative,-1.0836085507895763,1.0836085507895763,True,False,correct,336,1709
linear_svm_tfidf,5990,1,1,positive,positive,1.8352864548692185,1.8352864548692185,True,False,correct,337,1672
linear_svm_tfidf,5991,1,1,positive,positive,0.7471640950036854,0.7471640950036854,True,False,correct,193,1180
linear_svm_tfidf,5992,1,1,positive,positive,1.8623010518626184,1.8623010518626184,True,False,correct,567,2963
linear_svm_tfidf,5993,1,0,positive,negative,-0.1282037615758039,0.1282037615758039,False,True,false_negative,258,1418
linear_svm_tfidf,5994,0,0,negative,negative,-0.4575447116700346,0.4575447116700346,True,False,correct,139,721
linear_svm_tfidf,5995,1,0,positive,negative,-0.6976383033538734,0.6976383033538734,False,True,false_negative,149,800
linear_svm_tfidf,5996,0,0,negative,negative,-1.5677378154381156,1.5677378154381156,True,False,correct,215,1155
linear_svm_tfidf,5997,1,0,positive,negative,-0.242658662316395,0.242658662316395,False,True,false_negative,138,708
linear_svm_tfidf,5998,0,0,negative,negative,-0.0223086477536431,0.0223086477536431,True,False,correct,151,803
linear_svm_tfidf,5999,1,1,positive,positive,0.7024414623937505,0.7024414623937505,True,False,correct,222,1206
linear_svm_tfidf,6000,0,0,negative,negative,-0.3670580057035284,0.3670580057035284,True,False,correct,171,881
linear_svm_tfidf,6001,1,1,positive,positive,0.8684655623080129,0.8684655623080129,True,False,correct,331,1869
linear_svm_tfidf,6002,0,0,negative,negative,-1.3850576710027611,1.3850576710027611,True,False,correct,709,3608
linear_svm_tfidf,6003,1,1,positive,positive,1.1713421280951328,1.1713421280951328,True,False,correct,128,726
linear_svm_tfidf,6004,1,0,positive,negative,-0.1022847662143747,0.1022847662143747,False,True,false_negative,196,994
linear_svm_tfidf,6005,1,1,positive,positive,1.3529224080959947,1.3529224080959947,True,False,correct,326,1887
linear_svm_tfidf,6006,1,1,positive,positive,0.1672304656272603,0.1672304656272603,True,False,correct,237,1233
linear_svm_tfidf,6007,1,1,positive,positive,1.44674066192891,1.44674066192891,True,False,correct,247,1305
linear_svm_tfidf,6008,1,1,positive,positive,1.059574077803915,1.059574077803915,True,False,correct,115,666
linear_svm_tfidf,6009,0,0,negative,negative,-2.0865845949775683,2.0865845949775683,True,False,correct,704,3853
linear_svm_tfidf,6010,1,1,positive,positive,0.2637424024724949,0.2637424024724949,True,False,correct,140,800
linear_svm_tfidf,6011,0,0,negative,negative,-0.6776422168683468,0.6776422168683468,True,False,correct,190,965
linear_svm_tfidf,6012,1,1,positive,positive,0.6617439018758272,0.6617439018758272,True,False,correct,181,1042
linear_svm_tfidf,6013,0,0,negative,negative,-2.815298320771539,2.815298320771539,True,False,correct,125,656
linear_svm_tfidf,6014,0,0,negative,negative,-1.3201261026654665,1.3201261026654665,True,False,correct,222,1117
linear_svm_tfidf,6015,0,0,negative,negative,-1.6078376305667783,1.6078376305667783,True,False,correct,67,338
linear_svm_tfidf,6016,0,0,negative,negative,-1.0392125853234708,1.0392125853234708,True,False,correct,235,1298
linear_svm_tfidf,6017,1,1,positive,positive,0.2660902241960555,0.2660902241960555,True,False,correct,226,1253
linear_svm_tfidf,6018,0,0,negative,negative,-0.8775405656092672,0.8775405656092672,True,False,correct,783,4189
linear_svm_tfidf,6019,0,0,negative,negative,-1.3121159223374648,1.3121159223374648,True,False,correct,566,3131
linear_svm_tfidf,6020,0,1,negative,positive,0.3312117378466722,0.3312117378466722,False,True,false_positive,412,2249
linear_svm_tfidf,6021,0,1,negative,positive,0.1527030678139722,0.1527030678139722,False,True,false_positive,245,1351
linear_svm_tfidf,6022,0,0,negative,negative,-1.9806471680939464,1.9806471680939464,True,False,correct,212,1138
linear_svm_tfidf,6023,0,0,negative,negative,-0.3553504326378629,0.3553504326378629,True,False,correct,182,987
linear_svm_tfidf,6024,0,0,negative,negative,-1.268386385032347,1.268386385032347,True,False,correct,608,3409
linear_svm_tfidf,6025,0,0,negative,negative,-0.3424126746057443,0.3424126746057443,True,False,correct,170,862
linear_svm_tfidf,6026,0,0,negative,negative,-0.3114364356522359,0.3114364356522359,True,False,correct,182,991
linear_svm_tfidf,6027,1,1,positive,positive,0.9280882018822324,0.9280882018822324,True,False,correct,125,675
linear_svm_tfidf,6028,0,0,negative,negative,-0.8353199261476486,0.8353199261476486,True,False,correct,266,1521
linear_svm_tfidf,6029,0,0,negative,negative,-1.1625302251450116,1.1625302251450116,True,False,correct,56,278
linear_svm_tfidf,6030,1,1,positive,positive,0.8197822554562938,0.8197822554562938,True,False,correct,68,339
linear_svm_tfidf,6031,0,0,negative,negative,-0.9171537125148886,0.9171537125148886,True,False,correct,291,1564
linear_svm_tfidf,6032,1,1,positive,positive,1.2300704716855797,1.2300704716855797,True,False,correct,606,3216
linear_svm_tfidf,6033,0,0,negative,negative,-0.908822709139748,0.908822709139748,True,False,correct,184,1036
linear_svm_tfidf,6034,0,0,negative,negative,-0.702312897000508,0.702312897000508,True,False,correct,244,1345
linear_svm_tfidf,6035,0,0,negative,negative,-1.634194337376972,1.634194337376972,True,False,correct,147,772
linear_svm_tfidf,6036,1,1,positive,positive,2.1609712912519483,2.1609712912519483,True,False,correct,147,798
linear_svm_tfidf,6037,1,1,positive,positive,0.4812184295698812,0.4812184295698812,True,False,correct,83,437
linear_svm_tfidf,6038,1,0,positive,negative,-0.1174614222164144,0.1174614222164144,False,True,false_negative,178,928
linear_svm_tfidf,6039,1,1,positive,positive,1.6812874188263756,1.6812874188263756,True,False,correct,110,614
linear_svm_tfidf,6040,0,0,negative,negative,-1.2851659480433304,1.2851659480433304,True,False,correct,149,812
linear_svm_tfidf,6041,1,1,positive,positive,0.4519455655338937,0.4519455655338937,True,False,correct,70,426
linear_svm_tfidf,6042,0,0,negative,negative,-0.2654237946705731,0.2654237946705731,True,False,correct,507,2879
linear_svm_tfidf,6043,0,1,negative,positive,0.1590197488744403,0.1590197488744403,False,True,false_positive,476,2615
linear_svm_tfidf,6044,1,1,positive,positive,0.7451322669033604,0.7451322669033604,True,False,correct,618,3627
linear_svm_tfidf,6045,0,0,negative,negative,-0.2415553184312946,0.2415553184312946,True,False,correct,131,679
linear_svm_tfidf,6046,0,0,negative,negative,-1.456624702577008,1.456624702577008,True,False,correct,232,1293
linear_svm_tfidf,6047,1,1,positive,positive,1.180994560793224,1.180994560793224,True,False,correct,128,674
linear_svm_tfidf,6048,0,0,negative,negative,-0.6782143839186787,0.6782143839186787,True,False,correct,360,2024
linear_svm_tfidf,6049,1,1,positive,positive,0.8866918469384902,0.8866918469384902,True,False,correct,339,1891
linear_svm_tfidf,6050,1,1,positive,positive,1.4683527810402297,1.4683527810402297,True,False,correct,127,705
linear_svm_tfidf,6051,0,0,negative,negative,-0.360075330539451,0.360075330539451,True,False,correct,88,482
linear_svm_tfidf,6052,1,1,positive,positive,0.2087245298988025,0.2087245298988025,True,False,correct,395,2183
linear_svm_tfidf,6053,1,1,positive,positive,0.1532627225451464,0.1532627225451464,True,False,correct,139,732
linear_svm_tfidf,6054,0,0,negative,negative,-0.010798711648715,0.010798711648715,True,False,correct,226,1239
linear_svm_tfidf,6055,1,1,positive,positive,0.9105748516369688,0.9105748516369688,True,False,correct,141,727
linear_svm_tfidf,6056,1,1,positive,positive,1.0033190371173,1.0033190371173,True,False,correct,434,2453
linear_svm_tfidf,6057,0,0,negative,negative,-0.4078186252139949,0.4078186252139949,True,False,correct,130,735
linear_svm_tfidf,6058,0,0,negative,negative,-2.081813724998245,2.081813724998245,True,False,correct,168,861
linear_svm_tfidf,6059,1,1,positive,positive,1.2762664745496322,1.2762664745496322,True,False,correct,113,657
linear_svm_tfidf,6060,1,1,positive,positive,0.8589853304195806,0.8589853304195806,True,False,correct,124,682
linear_svm_tfidf,6061,0,0,negative,negative,-1.1771922085864894,1.1771922085864894,True,False,correct,115,663
linear_svm_tfidf,6062,0,0,negative,negative,-1.9587885375700804,1.9587885375700804,True,False,correct,289,1591
linear_svm_tfidf,6063,1,1,positive,positive,0.143758923758966,0.143758923758966,True,False,correct,371,1843
linear_svm_tfidf,6064,1,1,positive,positive,0.717183152273597,0.717183152273597,True,False,correct,840,4598
linear_svm_tfidf,6065,0,0,negative,negative,-1.3806842244596256,1.3806842244596256,True,False,correct,691,3598
linear_svm_tfidf,6066,0,0,negative,negative,-1.266037893176395,1.266037893176395,True,False,correct,292,1499
linear_svm_tfidf,6067,1,1,positive,positive,1.0094117759156311,1.0094117759156311,True,False,correct,352,1956
linear_svm_tfidf,6068,0,0,negative,negative,-1.3315564949453071,1.3315564949453071,True,False,correct,162,854
linear_svm_tfidf,6069,0,0,negative,negative,-1.0520756306782115,1.0520756306782115,True,False,correct,173,1048
linear_svm_tfidf,6070,1,1,positive,positive,0.7766835924481171,0.7766835924481171,True,False,correct,305,1688
linear_svm_tfidf,6071,0,0,negative,negative,-1.4996956045546337,1.4996956045546337,True,False,correct,245,1229
linear_svm_tfidf,6072,1,1,positive,positive,1.8376620055490047,1.8376620055490047,True,False,correct,174,981
linear_svm_tfidf,6073,0,0,negative,negative,-1.7453990978910778,1.7453990978910778,True,False,correct,68,351
linear_svm_tfidf,6074,1,1,positive,positive,0.8243184431696986,0.8243184431696986,True,False,correct,311,1764
linear_svm_tfidf,6075,1,0,positive,negative,-0.0088191818185189,0.0088191818185189,False,True,false_negative,269,1516
linear_svm_tfidf,6076,0,0,negative,negative,-1.5964057156114566,1.5964057156114566,True,False,correct,50,289
linear_svm_tfidf,6077,0,0,negative,negative,-1.112288287490987,1.112288287490987,True,False,correct,428,2291
linear_svm_tfidf,6078,1,1,positive,positive,0.7144521891558445,0.7144521891558445,True,False,correct,554,2934
linear_svm_tfidf,6079,1,1,positive,positive,0.8722751318709089,0.8722751318709089,True,False,correct,570,3066
linear_svm_tfidf,6080,1,0,positive,negative,-0.2662751436106413,0.2662751436106413,False,True,false_negative,129,638
linear_svm_tfidf,6081,1,1,positive,positive,1.1503623193771333,1.1503623193771333,True,False,correct,241,1370
linear_svm_tfidf,6082,1,1,positive,positive,0.5467100792733536,0.5467100792733536,True,False,correct,238,1295
linear_svm_tfidf,6083,0,0,negative,negative,-0.5708386841137235,0.5708386841137235,True,False,correct,30,154
linear_svm_tfidf,6084,0,1,negative,positive,0.1918606591847727,0.1918606591847727,False,True,false_positive,538,2958
linear_svm_tfidf,6085,0,0,negative,negative,-1.713479550105056,1.713479550105056,True,False,correct,175,1011
linear_svm_tfidf,6086,0,0,negative,negative,-1.3735240581425652,1.3735240581425652,True,False,correct,126,631
linear_svm_tfidf,6087,1,1,positive,positive,1.0850326040097389,1.0850326040097389,True,False,correct,182,983
linear_svm_tfidf,6088,1,0,positive,negative,-1.3078222133065471,1.3078222133065471,False,True,false_negative,307,1911
linear_svm_tfidf,6089,0,0,negative,negative,-1.691165161386753,1.691165161386753,True,False,correct,123,632
linear_svm_tfidf,6090,1,1,positive,positive,0.7987530922918267,0.7987530922918267,True,False,correct,43,229
linear_svm_tfidf,6091,1,1,positive,positive,0.0707409268835584,0.0707409268835584,True,False,correct,266,1368
linear_svm_tfidf,6092,0,0,negative,negative,-2.5524530273618597,2.5524530273618597,True,False,correct,138,765
linear_svm_tfidf,6093,0,0,negative,negative,-1.1568433472124202,1.1568433472124202,True,False,correct,363,1852
linear_svm_tfidf,6094,1,1,positive,positive,1.3557149608430112,1.3557149608430112,True,False,correct,164,924
linear_svm_tfidf,6095,1,1,positive,positive,0.7400544245530669,0.7400544245530669,True,False,correct,78,422
linear_svm_tfidf,6096,0,0,negative,negative,-1.2815654002471857,1.2815654002471857,True,False,correct,349,1806
linear_svm_tfidf,6097,0,0,negative,negative,-1.958684243458643,1.958684243458643,True,False,correct,226,1242
linear_svm_tfidf,6098,0,0,negative,negative,-0.2431665048903969,0.2431665048903969,True,False,correct,141,804
linear_svm_tfidf,6099,1,1,positive,positive,2.253058906075286,2.253058906075286,True,False,correct,252,1270
linear_svm_tfidf,6100,0,0,negative,negative,-1.347884396793784,1.347884396793784,True,False,correct,78,419
linear_svm_tfidf,6101,1,1,positive,positive,1.2215939450055744,1.2215939450055744,True,False,correct,597,3514
linear_svm_tfidf,6102,0,0,negative,negative,-0.4227711193561502,0.4227711193561502,True,False,correct,217,1210
linear_svm_tfidf,6103,1,0,positive,negative,-1.096241638343416,1.096241638343416,False,True,false_negative,145,704
linear_svm_tfidf,6104,1,1,positive,positive,0.8757906879033763,0.8757906879033763,True,False,correct,183,1040
linear_svm_tfidf,6105,0,0,negative,negative,-1.0173050842021736,1.0173050842021736,True,False,correct,828,4490
linear_svm_tfidf,6106,1,1,positive,positive,0.7498494848458093,0.7498494848458093,True,False,correct,124,636
linear_svm_tfidf,6107,1,1,positive,positive,1.2955417656897208,1.2955417656897208,True,False,correct,141,767
linear_svm_tfidf,6108,0,0,negative,negative,-1.0309937975265062,1.0309937975265062,True,False,correct,243,1292
linear_svm_tfidf,6109,1,1,positive,positive,0.7271146498984788,0.7271146498984788,True,False,correct,133,684
linear_svm_tfidf,6110,1,1,positive,positive,1.832995206030348,1.832995206030348,True,False,correct,190,990
linear_svm_tfidf,6111,1,1,positive,positive,0.539310350537328,0.539310350537328,True,False,correct,174,949
linear_svm_tfidf,6112,1,1,positive,positive,0.4371639134544652,0.4371639134544652,True,False,correct,143,758
linear_svm_tfidf,6113,0,0,negative,negative,-0.9449063542018632,0.9449063542018632,True,False,correct,237,1273
linear_svm_tfidf,6114,1,1,positive,positive,2.025332951534052,2.025332951534052,True,False,correct,186,993
linear_svm_tfidf,6115,1,0,positive,negative,-0.1377168653279979,0.1377168653279979,False,True,false_negative,86,470
linear_svm_tfidf,6116,1,0,positive,negative,-0.0235203666182139,0.0235203666182139,False,True,false_negative,164,854
linear_svm_tfidf,6117,1,1,positive,positive,1.0468648677598815,1.0468648677598815,True,False,correct,138,816
linear_svm_tfidf,6118,0,0,negative,negative,-0.4390105098221946,0.4390105098221946,True,False,correct,208,1085
linear_svm_tfidf,6119,1,1,positive,positive,2.9175723084011747,2.9175723084011747,True,False,correct,445,2369
linear_svm_tfidf,6120,1,1,positive,positive,1.068355856003753,1.068355856003753,True,False,correct,134,706
linear_svm_tfidf,6121,1,1,positive,positive,2.08067171174646,2.08067171174646,True,False,correct,118,640
linear_svm_tfidf,6122,1,1,positive,positive,1.3833916317023225,1.3833916317023225,True,False,correct,883,4821
linear_svm_tfidf,6123,0,0,negative,negative,-1.9372366485636017,1.9372366485636017,True,False,correct,127,689
linear_svm_tfidf,6124,1,1,positive,positive,0.9830764841283484,0.9830764841283484,True,False,correct,444,2522
linear_svm_tfidf,6125,0,0,negative,negative,-0.0436966344690797,0.0436966344690797,True,False,correct,110,590
linear_svm_tfidf,6126,0,0,negative,negative,-2.227916903590227,2.227916903590227,True,False,correct,532,2779
linear_svm_tfidf,6127,0,0,negative,negative,-2.15582569359448,2.15582569359448,True,False,correct,364,2060
